,èäìæ,ízîNêî,ínàÊêlå˚,à‹ìx,åoìx,èZëÓâøäi,ïîâÆêî/êl,êQé∫êî/êl
4986,2.0,52.0,1026.0,34.0,-118.3,1.28,1.6744639376218324,0.34502923976608185
4987,1.933,52.0,1413.0,34.0,-118.31,1.2,1.1535739561217269,0.26822363765038926
4988,2.1116,52.0,1751.0,34.0,-118.31,1.225,1.5471159337521416,0.3666476299257567
4989,1.9792,47.0,1329.0,34.0,-118.31,1.164,1.1670428893905191,0.272385252069225
4990,1.6559,48.0,1363.0,33.99,-118.31,1.014,1.6397652237710931,0.3176815847395451
4991,2.0915,47.0,982.0,33.99,-118.31,1.266,1.5529531568228105,0.3655804480651731
4992,2.2339,45.0,791.0,33.99,-118.31,1.048,1.8824273072060682,0.42857142857142855
4993,1.7083,44.0,789.0,33.99,-118.31,1.0,2.158428390367554,0.45373891001267425
4994,1.5846,46.0,1766.0,33.99,-118.29,1.148,1.4767836919592299,0.3601359003397508
4995,1.8317,47.0,1903.0,33.99,-118.3,0.965,1.3857067787703625,0.3089858118759853
4996,1.9853,47.0,1903.0,33.99,-118.3,1.011,1.162375197057278,0.28008407777193906
4997,1.275,46.0,2446.0,33.99,-118.28,0.983,1.053556827473426,0.2874080130825838
4998,2.0542,46.0,2067.0,33.99,-118.29,1.034,1.0633768746976295,0.25641025641025644
4999,2.5848,52.0,1363.0,33.99,-118.28,1.019,0.941305942773294,0.2509170946441672
5000,1.7159,49.0,1861.0,33.99,-118.28,0.95,1.1681891456206341,0.2584631918323482
5001,1.7849,46.0,1153.0,33.99,-118.28,0.993,1.0503035559410234,0.27840416305290544
5002,2.6667,52.0,1498.0,34.01,-118.32,1.28,2.072096128170894,0.4305740987983979
5003,4.2554,50.0,672.0,34.02,-118.32,1.943,2.462797619047619,0.38095238095238093
5004,3.3906,48.0,823.0,34.02,-118.32,1.897,2.3681652490886997,0.37424058323207776
5005,3.1548,50.0,817.0,34.01,-118.32,1.577,2.2545899632802935,0.46144430844553236
5006,2.4022,47.0,1079.0,34.01,-118.32,1.234,1.6172381835032434,0.3438368860055607
5007,4.26,46.0,968.0,34.02,-118.33,1.826,2.2964876033057853,0.37293388429752067
5008,3.7727,47.0,653.0,34.01,-118.33,1.93,2.021439509954058,0.39663093415007655
5009,3.5,42.0,869.0,34.02,-118.33,1.811,2.350978135788263,0.4349827387802072
5010,2.4934,44.0,1622.0,34.01,-118.32,1.658,2.4858199753390875,0.56288532675709
5011,2.0217,43.0,956.0,34.01,-118.33,1.875,2.329497907949791,0.5899581589958159
5012,1.9231,44.0,786.0,34.01,-118.33,1.885,2.241730279898219,0.589058524173028
5013,1.9631,44.0,878.0,34.01,-118.33,1.813,2.4851936218678814,0.5603644646924829
5014,1.95,50.0,2300.0,34.0,-118.32,1.126,1.4130434782608696,0.30130434782608695
5015,2.4583,50.0,1097.0,34.0,-118.32,1.209,1.9954421148587056,0.4193254329990884
5016,2.2054,47.0,895.0,34.0,-118.33,1.215,1.8670391061452514,0.4335195530726257
5017,2.3333,47.0,416.0,34.0,-118.33,1.333,1.9831730769230769,0.4495192307692308
5018,0.9304,24.0,529.0,34.0,-118.33,1.516,1.6502835538752363,0.604914933837429
5019,2.5909,43.0,1074.0,33.99,-118.32,0.987,1.888268156424581,0.44599627560521415
5020,1.9779,49.0,889.0,33.99,-118.32,1.142,1.5826771653543308,0.3025871766029246
5021,2.8542,44.0,1041.0,33.99,-118.33,1.265,1.8424591738712777,0.37175792507204614
5022,3.2083,46.0,777.0,33.99,-118.33,1.496,2.036036036036036,0.40540540540540543
5023,4.8125,48.0,919.0,33.99,-118.34,1.705,2.186071817192601,0.3645266594124048
5024,2.1875,48.0,791.0,33.99,-118.32,1.152,1.592920353982301,0.359039190897598
5025,3.7167,43.0,735.0,33.99,-118.32,1.089,1.7102040816326531,0.31564625850340133
5026,2.8274,43.0,1598.0,33.99,-118.33,1.225,1.3917396745932415,0.344180225281602
5027,3.1731,46.0,662.0,33.99,-118.34,1.403,1.838368580060423,0.486404833836858
5028,2.175,47.0,574.0,33.98,-118.32,1.147,1.6533101045296168,0.36585365853658536
5029,3.2344,40.0,791.0,33.98,-118.32,1.043,1.640960809102402,0.3501896333754741
5030,1.9732,47.0,864.0,33.98,-118.32,1.01,1.7685185185185186,0.38310185185185186
5031,3.0833,46.0,921.0,33.98,-118.32,1.033,1.749185667752443,0.3680781758957655
5032,1.8806,28.0,3121.0,33.98,-118.33,1.139,1.2460749759692407,0.38417173982697855
5033,1.6477,32.0,1472.0,33.98,-118.33,1.089,1.2119565217391304,0.3322010869565217
5034,1.8472,38.0,2153.0,33.98,-118.33,1.491,1.422666047375755,0.3697166744078031
5035,2.9643,48.0,1170.0,33.99,-118.34,1.404,1.9017094017094016,0.37008547008547005
5036,2.9315,46.0,1292.0,33.98,-118.34,1.49,1.6455108359133126,0.31656346749226005
5037,4.9531,47.0,927.0,33.99,-118.35,1.801,2.3549083063646172,0.40992448759439054
5038,3.8235,47.0,1082.0,33.98,-118.35,2.076,2.321626617375231,0.42606284658040666
5039,1.675,34.0,250.0,33.99,-118.34,1.667,1.5880000000000003,0.528
5040,2.2396,44.0,861.0,33.98,-118.32,1.086,1.6817653890824622,0.36469221835075494
5041,3.5114,52.0,795.0,33.97,-118.32,1.388,2.2364779874213836,0.4025157232704403
5042,1.7067,49.0,901.0,33.98,-118.32,1.186,1.5671476137624862,0.369589345172031
5043,1.6531,30.0,2739.0,33.98,-118.33,1.185,1.136181087988317,0.3399050748448339
5044,2.5363,44.0,1423.0,33.97,-118.33,1.588,1.7751229796205201,0.4068868587491215
5045,4.1635,47.0,922.0,33.97,-118.33,1.564,1.984815618221258,0.4002169197396963
5046,3.8643,46.0,1502.0,34.02,-118.36,1.958,2.493342210386152,0.5312916111850865
5047,6.5044,33.0,1214.0,34.01,-118.36,3.504,2.5864909390444812,0.38385502471169697
5048,4.4028,33.0,900.0,34.02,-118.37,2.468,2.5144444444444445,0.4777777777777777
5049,4.3077,31.0,819.0,34.02,-118.38,1.406,2.311355311355311,0.5494505494505494
5050,0.8702,11.0,625.0,34.02,-118.33,1.705,1.9984,0.5008
5051,2.5568,35.0,655.0,34.01,-118.34,3.125,2.0748091603053433,0.5480916030534351
5052,1.7945,37.0,1941.0,34.01,-118.34,1.063,2.2107161257083976,0.5677485832045337
5053,1.6187,38.0,1407.0,34.01,-118.34,2.667,1.6474769012082444,0.5223880597014925
5054,4.0357,44.0,608.0,34.02,-118.34,1.878,2.5115131578947367,0.40460526315789475
5055,1.7622,34.0,2725.0,34.02,-118.35,1.679,1.4598165137614678,0.39376146788990823
5056,1.5143,34.0,3538.0,34.02,-118.35,1.188,1.4748445449406444,0.44544940644431885
5057,1.4589,27.0,2415.0,34.02,-118.35,0.875,1.3904761904761902,0.4426501035196687
5058,3.6629,33.0,1585.0,34.01,-118.35,3.532,2.04794952681388,0.37917981072555207
5059,3.5486,35.0,1583.0,34.01,-118.35,3.321,2.385344283006949,0.46304485154769426
5060,3.25,28.0,1162.0,34.0,-118.35,3.01,2.654905335628228,0.534423407917384
5061,1.8818,35.0,1128.0,33.99,-118.28,1.0,1.0088652482269505,0.2695035460992908
5062,1.4625,37.0,1673.0,33.99,-118.28,1.03,1.1781231320980277,0.3066347878063359
5063,2.5547,39.0,857.0,33.99,-118.29,1.089,1.1423570595099184,0.2742123687281214
5064,1.0516,41.0,1422.0,33.98,-118.29,1.083,1.1125175808720114,0.29254571026722925
5065,1.9375,43.0,1153.0,33.99,-118.29,1.129,1.6496097137901127,0.34518647007805725
5066,1.1645,44.0,1159.0,33.99,-118.3,0.982,1.2579810181190683,0.2812769628990509
5067,2.5437,43.0,1231.0,33.99,-118.3,0.945,1.2461413484971566,0.31194151096669376
5068,1.9556,44.0,902.0,33.98,-118.3,0.933,1.770509977827051,0.43015521064301554
5069,1.84,45.0,1484.0,33.99,-118.3,0.914,1.1462264150943395,0.3045822102425876
5070,5.1136,44.0,234.0,33.98,-118.31,1.117,0.9487179487179487,0.23076923076923078
5071,2.895,49.0,694.0,33.99,-118.31,1.08,1.2348703170028819,0.2824207492795389
5072,2.0,52.0,1062.0,33.98,-118.31,0.965,1.729755178907721,0.4011299435028249
5073,3.5982,52.0,900.0,33.98,-118.31,0.966,1.7855555555555556,0.36777777777777776
5074,1.825,50.0,1090.0,33.98,-118.31,1.066,1.821100917431193,0.41651376146789
5075,2.3977,52.0,1043.0,33.98,-118.31,1.122,1.893576222435283,0.36337488015340363
5076,2.2138,49.0,1052.0,33.98,-118.32,1.198,1.8944866920152093,0.4239543726235742
5077,1.9125,44.0,1348.0,33.98,-118.29,0.972,1.677299703264095,0.41172106824925814
5078,3.4444,48.0,783.0,33.98,-118.29,0.931,1.4355044699872286,0.29501915708812265
5079,2.9432,52.0,986.0,33.98,-118.3,0.94,1.3904665314401623,0.31947261663286003
5080,1.6611,48.0,1208.0,33.98,-118.3,0.958,1.6639072847682121,0.36837748344370863
5081,3.0455,48.0,1176.0,33.98,-118.3,1.024,1.6989795918367345,0.3486394557823129
5082,2.9375,44.0,811.0,33.98,-118.3,0.952,1.531442663378545,0.33292231812577067
5083,1.3479,42.0,2542.0,33.98,-118.29,1.0,1.1144767899291896,0.3021243115656963
5084,1.4042,46.0,786.0,33.98,-118.29,1.1,1.4223918575063612,0.3816793893129771
5085,1.9564,39.0,1332.0,33.98,-118.28,0.922,0.9804804804804805,0.25900900900900903
5086,2.2411,47.0,782.0,33.98,-118.28,0.93,1.10613810741688,0.24680306905370844
5087,0.9337,45.0,1382.0,33.98,-118.28,0.923,1.244573082489146,0.30101302460202606
5088,0.9809,19.0,726.0,33.98,-118.28,1.214,1.2162534435261707,0.43112947658402206
5089,1.223,30.0,1207.0,33.98,-118.29,1.0,0.9627174813587407,0.2634631317315659
5090,1.689,31.0,1091.0,33.97,-118.28,1.026,0.9789184234647113,0.24839596700274977
5091,1.9219,31.0,2063.0,33.97,-118.28,1.07,0.9777023751817742,0.27435773145904024
5092,1.375,35.0,1978.0,33.97,-118.28,1.0,1.1653185035389282,0.320525783619818
5093,1.7734,43.0,2133.0,33.97,-118.29,1.073,1.2470698546647914,0.3150492264416315
5094,3.375,46.0,1140.0,33.97,-118.3,0.985,1.25,0.2780701754385965
5095,2.0673,44.0,1074.0,33.97,-118.3,0.998,1.4162011173184357,0.26908752327746743
5096,2.6311,42.0,567.0,33.97,-118.3,1.241,1.6649029982363317,0.3527336860670194
5097,2.1221,50.0,1000.0,33.97,-118.3,1.194,2.2700000000000005,0.4510000000000001
5098,3.2188,52.0,823.0,33.97,-118.31,1.242,1.9380315917375455,0.39489671931956255
5099,2.7917,47.0,1156.0,33.97,-118.31,1.258,1.78719723183391,0.3650519031141868
5100,3.725,52.0,819.0,33.97,-118.31,1.426,1.989010989010989,0.33821733821733824
5101,3.0917,48.0,819.0,33.97,-118.31,1.361,1.8815628815628815,0.3833943833943834
5102,2.7401,41.0,751.0,33.94,-118.31,1.317,1.8015978695073236,0.3808255659121172
5103,3.1346,50.0,892.0,33.95,-118.3,1.2,2.0661434977578477,0.3654708520179372
5104,3.2708,43.0,1065.0,33.95,-118.31,1.31,1.7117370892018777,0.336150234741784
5105,4.0043,44.0,1095.0,33.95,-118.31,1.335,1.4228310502283104,0.3041095890410959
5106,4.8295,44.0,1305.0,33.95,-118.31,1.496,1.9080459770114941,0.32950191570881227
5107,3.0682,43.0,1132.0,33.94,-118.31,1.42,1.8586572438162545,0.3471731448763251
5108,1.747,43.0,1266.0,33.96,-118.31,1.21,1.6729857819905214,0.44944707740916273
5109,1.528,43.0,1316.0,33.96,-118.31,1.318,1.6329787234042554,0.37462006079027355
5110,3.4643,46.0,870.0,33.96,-118.31,1.363,1.9379310344827587,0.3482758620689655
5111,4.0625,48.0,1020.0,33.96,-118.31,1.387,1.9754901960784315,0.34901960784313724
5112,3.5208,48.0,1319.0,33.97,-118.29,1.342,2.3798332069749812,0.4450341167551175
5113,1.4868,36.0,902.0,33.96,-118.29,1.132,1.903547671840355,0.4623059866962306
5114,2.8299,43.0,1095.0,33.96,-118.3,1.095,1.834703196347032,0.4036529680365297
5115,2.6518,39.0,1524.0,33.96,-118.3,1.363,1.8385826771653544,0.40551181102362205
5116,1.2273,41.0,1241.0,33.96,-118.28,0.984,0.9468170829975826,0.273972602739726
5117,1.6156,34.0,1913.0,33.96,-118.28,1.021,1.084161003659174,0.2937794040773654
5118,1.6652,34.0,2782.0,33.97,-118.28,0.99,0.9960460100647016,0.2882818116462976
5119,1.3096,31.0,3707.0,33.96,-118.29,1.163,1.0849743728082006,0.32586997572160775
5120,3.9722,47.0,1161.0,33.96,-118.3,1.174,1.8191214470284238,0.35917312661498707
5121,3.0625,52.0,1167.0,33.96,-118.31,1.274,2.1619537275064267,0.3941730934018852
5122,4.4861,47.0,1077.0,33.96,-118.31,1.404,1.4726090993500465,0.2989786443825441
5123,3.7143,47.0,1134.0,33.96,-118.31,1.403,1.7680776014109345,0.345679012345679
5124,1.5521,30.0,1966.0,33.99,-118.26,0.975,0.8657171922685656,0.22533062054933875
5125,1.625,30.0,2028.0,33.98,-118.27,1.015,0.9694280078895463,0.2879684418145957
5126,1.5109,38.0,1098.0,33.99,-118.28,1.04,1.3242258652094718,0.2941712204007286
5127,1.8047,41.0,730.0,33.99,-118.27,1.018,0.8986301369863013,0.2219178082191781
5128,1.575,43.0,1100.0,33.98,-118.28,0.975,1.1272727272727272,0.28363636363636363
5129,1.3042,45.0,1502.0,33.98,-118.27,0.992,1.1291611185086552,0.2822902796271638
5130,1.3801,39.0,1933.0,33.98,-118.27,0.97,1.066735644076565,0.3041903776513192
5131,2.125,44.0,2177.0,33.98,-118.27,0.925,0.7909967845659164,0.2099219108865411
5132,1.2315,43.0,854.0,33.98,-118.26,0.982,0.892271662763466,0.24121779859484777
5133,1.7121,46.0,1120.0,33.97,-118.26,0.982,1.15625,0.3133928571428571
5134,1.9556,44.0,1031.0,33.97,-118.26,0.963,1.2085354025218233,0.2987390882638215
5135,1.55,46.0,1100.0,33.97,-118.26,1.006,1.3827272727272728,0.32000000000000006
5136,1.5962,46.0,880.0,33.97,-118.26,0.957,1.2340909090909091,0.28295454545454546
5137,1.64,45.0,1186.0,33.97,-118.27,0.968,1.3035413153456996,0.3128161888701517
5138,1.5521,40.0,2464.0,33.97,-118.28,0.901,0.8847402597402597,0.26055194805194803
5139,2.0754,39.0,2601.0,33.97,-118.27,1.014,0.9876970396001536,0.2645136485966935
5140,1.6027,38.0,2110.0,33.97,-118.28,0.973,0.8620853080568721,0.23554502369668248
5141,1.0208,38.0,1073.0,33.96,-118.27,0.864,0.9105312208760484,0.2749301025163094
5142,2.037,42.0,697.0,33.96,-118.27,0.926,1.1420373027259685,0.29124820659971307
5143,1.9348,37.0,1640.0,33.96,-118.28,0.991,1.104878048780488,0.3048780487804878
5144,1.4625,47.0,1168.0,33.97,-118.26,0.942,1.2876712328767124,0.3202054794520548
5145,1.5303,40.0,1222.0,33.96,-118.26,0.953,1.207037643207856,0.2839607201309329
5146,1.5812,39.0,902.0,33.96,-118.26,0.94,1.3913525498891353,0.3580931263858093
5147,1.5326,52.0,1144.0,33.97,-118.26,0.906,1.1634615384615385,0.30244755244755245
5148,1.1557,34.0,1310.0,33.97,-118.27,0.901,1.116030534351145,0.300763358778626
5149,0.5495,38.0,999.0,33.96,-118.27,0.917,1.127127127127127,0.2702702702702703
5150,1.6467,34.0,1083.0,33.96,-118.27,0.909,0.9602954755309326,0.2548476454293629
5151,1.2091,39.0,1154.0,33.95,-118.27,0.979,1.324956672443674,0.31022530329289427
5152,1.6898,38.0,1240.0,33.95,-118.26,0.951,1.1185483870967743,0.27903225806451615
5153,1.2969,44.0,1088.0,33.95,-118.26,0.944,1.390625,0.33915441176470584
5154,1.7167,39.0,1256.0,33.96,-118.26,1.0,1.2277070063694266,0.29856687898089174
5155,1.3971,37.0,1243.0,33.96,-118.26,0.898,1.3073209975864846,0.3081255028157683
5156,1.7656,42.0,1581.0,33.96,-118.28,0.967,1.0145477545857053,0.2523719165085389
5157,2.1437,40.0,2150.0,33.95,-118.28,0.948,0.9506976744186046,0.2502325581395349
5158,1.615,42.0,1167.0,33.96,-118.28,1.013,1.0334190231362468,0.26049700085689803
5159,1.8472,39.0,697.0,33.96,-118.28,0.991,1.2654232424677188,0.3170731707317073
5160,1.5313,23.0,2048.0,33.96,-118.28,0.914,0.96826171875,0.29833984375
5161,2.0917,35.0,1357.0,33.95,-118.29,0.993,1.032424465733235,0.2667649226234341
5162,1.6029,32.0,842.0,33.95,-118.29,0.897,0.8562945368171021,0.24346793349168647
5163,1.5294,39.0,1463.0,33.96,-118.29,1.114,0.9159261790840738,0.2795625427204374
5164,1.9655,40.0,2357.0,33.95,-118.29,1.023,1.1913449299957573,0.2948663555366992
5165,1.9702,39.0,1468.0,33.95,-118.29,0.932,1.1587193460490464,0.29155313351498635
5166,2.7917,43.0,840.0,33.94,-118.28,1.056,1.4297619047619048,0.3476190476190476
5167,2.3352,34.0,995.0,33.94,-118.29,1.077,1.0944723618090453,0.2793969849246231
5168,1.5,35.0,1753.0,33.95,-118.27,0.936,1.1825442099258414,0.2818026240730177
5169,1.8814,43.0,1074.0,33.95,-118.27,0.949,1.0763500931098697,0.2709497206703911
5170,1.5268,30.0,877.0,33.94,-118.27,0.916,1.1870011402508551,0.31356898517673887
5171,1.5714,38.0,679.0,33.94,-118.28,0.897,0.9381443298969071,0.300441826215022
5172,1.4103,41.0,707.0,33.95,-118.28,0.862,1.181046676096181,0.2942008486562942
5173,1.8798,40.0,818.0,33.95,-118.27,1.013,1.1430317848410758,0.2762836185819071
5174,2.3365,34.0,902.0,33.95,-118.27,0.98,1.0942350332594237,0.2749445676274945
5175,2.2946,34.0,1027.0,33.95,-118.27,0.888,1.2278481012658229,0.30671859785783834
5176,2.3056,29.0,1056.0,33.95,-118.27,0.985,1.4952651515151516,0.3323863636363636
5177,1.0375,35.0,1086.0,33.95,-118.25,0.898,1.2937384898710866,0.3001841620626151
5178,2.25,45.0,850.0,33.94,-118.26,0.934,1.2705882352941176,0.2564705882352941
5179,1.6389,44.0,1296.0,33.95,-118.26,0.967,1.3665123456790123,0.2916666666666667
5180,1.5147,44.0,999.0,33.95,-118.26,0.946,1.4824824824824825,0.32932932932932935
5181,1.6887,44.0,760.0,33.94,-118.26,0.996,1.4513157894736841,0.34868421052631576
5182,1.6333,37.0,1092.0,33.94,-118.25,0.945,0.9175824175824175,0.24725274725274726
5183,1.65,41.0,1408.0,33.94,-118.26,0.942,1.0724431818181819,0.2911931818181818
5184,1.5872,38.0,1080.0,33.94,-118.27,0.898,1.2166666666666666,0.29444444444444445
5185,2.0,44.0,716.0,33.94,-118.26,0.903,1.1103351955307263,0.2527932960893855
5186,1.4917,35.0,1587.0,33.93,-118.26,0.932,0.984247006931317,0.25393824826717076
5187,2.6458,41.0,466.0,33.93,-118.27,0.913,1.2231759656652361,0.28969957081545067
5188,2.0789,34.0,661.0,33.94,-118.27,0.924,1.0907715582450832,0.24962178517397882
5189,1.6645,37.0,842.0,33.94,-118.27,0.949,1.155581947743468,0.26247030878859856
5190,1.8191,36.0,1247.0,33.93,-118.27,0.927,1.1764234161988774,0.29591018444266237
5191,1.5256,36.0,702.0,33.93,-118.26,0.954,1.5698005698005697,0.35185185185185186
5192,1.1326,42.0,775.0,33.93,-118.26,1.048,1.8490322580645162,0.38064516129032266
5193,2.5,42.0,526.0,33.93,-118.25,1.102,1.2490494296577948,0.279467680608365
5194,1.7986,40.0,705.0,33.92,-118.26,0.989,1.526241134751773,0.34609929078014184
5195,1.7262,36.0,1147.0,33.92,-118.27,0.888,1.2772449869224063,0.3016564952048823
5196,1.6625,43.0,1182.0,33.94,-118.27,0.887,1.107445008460237,0.2910321489001692
5197,1.449,30.0,1406.0,33.94,-118.27,0.931,1.2546230440967283,0.28236130867709813
5198,1.1468,39.0,1901.0,33.94,-118.27,0.969,1.0931088900578643,0.2951078379800105
5199,1.4329,21.0,1283.0,33.93,-118.28,0.941,0.6601714731098987,0.2166796570537802
5200,1.1051,32.0,1268.0,33.94,-118.28,0.942,1.089116719242902,0.29574132492113564
5201,0.8952,9.0,438.0,33.94,-118.28,0.813,1.0410958904109588,0.2968036529680365
5202,3.0788,44.0,1197.0,33.94,-118.28,1.0,1.3625730994152045,0.28237259816207183
5203,2.5179,42.0,1503.0,33.93,-118.28,0.974,1.262807717897538,0.3060545575515636
5204,3.3836,43.0,1051.0,33.93,-118.29,1.299,1.922930542340628,0.36060894386298764
5205,2.5398,47.0,1003.0,33.94,-118.29,1.057,1.7766699900299103,0.33698903290129617
5206,2.0313,41.0,913.0,33.93,-118.28,1.226,1.0251916757940853,0.28148959474260676
5207,2.875,40.0,1616.0,33.92,-118.29,1.202,1.19740099009901,0.28527227722772275
5208,2.2778,41.0,605.0,33.93,-118.29,1.281,1.48099173553719,0.32727272727272727
5209,1.2098,38.0,1657.0,33.93,-118.27,0.884,1.2510561255280628,0.30175015087507545
5210,1.5114,39.0,975.0,33.92,-118.28,0.904,1.3066666666666666,0.28923076923076924
5211,2.2969,43.0,295.0,33.93,-118.28,0.906,0.911864406779661,0.25084745762711863
5212,3.5833,45.0,448.0,33.93,-118.28,0.906,1.1808035714285714,0.25
5213,0.4999,52.0,74.0,33.93,-118.28,0.906,1.5810810810810811,0.44594594594594594
5214,2.3333,44.0,940.0,33.94,-118.25,0.998,1.5563829787234043,0.33191489361702126
5215,1.1434,43.0,1305.0,33.94,-118.25,0.913,0.8528735632183908,0.2896551724137931
5216,0.8527,43.0,736.0,33.94,-118.25,0.904,1.077445652173913,0.3192934782608696
5217,0.6831,37.0,2865.0,33.95,-118.23,0.875,0.9308900523560211,0.23420593368237352
5218,1.35,40.0,1210.0,33.95,-118.24,0.895,0.9859504132231405,0.23140495867768596
5219,1.4792,37.0,653.0,33.95,-118.24,0.975,0.9938744257274119,0.225114854517611
5220,1.25,36.0,1938.0,33.95,-118.24,0.974,1.195046439628483,0.2801857585139319
5221,0.9708,21.0,1167.0,33.95,-118.24,1.076,1.0796915167095116,0.2930591259640103
5222,1.5427,28.0,1799.0,33.95,-118.25,0.957,1.1873262923846581,0.3196220122290161
5223,1.6513,37.0,390.0,33.95,-118.24,0.902,1.1307692307692307,0.32051282051282054
5224,1.1384,25.0,801.0,33.95,-118.25,1.0,0.9538077403245943,0.24968789013732834
5225,0.9889,40.0,1068.0,33.93,-118.25,0.875,0.9129213483146067,0.25280898876404495
5226,0.9298,36.0,2664.0,33.93,-118.25,1.0,0.9204204204204204,0.2755255255255255
5227,1.1346,42.0,899.0,33.93,-118.25,0.854,0.9110122358175751,0.25917686318131256
5228,2.0,37.0,1040.0,33.94,-118.24,0.842,0.8355769230769232,0.23173076923076927
5229,2.0769,34.0,673.0,33.94,-118.24,0.883,1.1827637444279346,0.2674591381872214
5230,1.5132,37.0,824.0,33.93,-118.24,0.863,1.2463592233009708,0.3131067961165049
5231,1.0625,32.0,861.0,33.93,-118.24,0.898,0.9047619047619048,0.23344947735191637
5232,0.9705,42.0,411.0,33.94,-118.24,0.9,0.924574209245742,0.2579075425790754
5233,1.7212,39.0,1211.0,33.94,-118.24,0.955,1.0033030553261768,0.2254335260115607
5234,2.0187,39.0,1313.0,33.94,-118.23,0.901,0.8690022848438692,0.19649657273419655
5235,2.1607,35.0,1339.0,33.94,-118.23,0.976,0.8140403286034354,0.19940253920836445
5236,2.3333,36.0,1417.0,33.94,-118.23,0.921,0.7833450952717008,0.21665490472829924
5237,1.2679,30.0,1071.0,33.94,-118.24,0.92,0.8776844070961717,0.1970121381886088
5238,1.3,36.0,487.0,33.93,-118.23,0.87,1.0287474332648872,0.25256673511293637
5239,0.8478,39.0,2015.0,33.93,-118.23,1.049,1.0248138957816377,0.2640198511166253
5240,0.8984,32.0,992.0,33.93,-118.24,0.887,1.0715725806451613,0.2842741935483871
